model_name, vector_size, start, end, nb_zones, metric, mode, tran_size, val_size, test_size, train_pct_size, val_pct_size, test_pct_size, train_acc, val_acc, test_acc, all_acc, F1_train, recall_train, roc_auc_train, F1_val, recall_val, roc_auc_val, F1_test, recall_test, roc_auc_test, F1_all, recall_all, roc_auc_all
ensemble_model_N8_B0_E8_nb_zones_4_lowest_sv_std_filters_svd,8,0,8,4, lowest_sv_std_filters, svd,120,40,40,0.6,0.2,0.2, [0.625      0.625      0.79166667 0.66666667 0.54166667],0.45,0.6,0.805,0.991596638655462,0.983333333333333,0.991666666666667,0.5,0.55,0.45,0.619047619047619,0.65,0.6,0.809756097560976,0.83,0.805
ensemble_model_N8_B0_E8_nb_zones_4_highest_sv_std_filters_svd,8,0,8,4, highest_sv_std_filters, svd,118,39,39,0.602040816326531,0.198979591836735,0.198979591836735, [0.41666667 0.45833333 0.29166667 0.54166667 0.63636364],0.58974358974359,0.435897435897436,0.801020408163265,0.991452991452992,0.983050847457627,0.991525423728814,0.6,0.48,0.632857142857143,0.214285714285714,0.1875,0.398097826086956,0.789189189189189,0.73,0.8025
ensemble_model_N16_B0_E16_nb_zones_4_lowest_sv_std_filters_svd,16,0,16,4, lowest_sv_std_filters, svd,120,40,40,0.6,0.2,0.2, [0.54166667 0.75       0.58333333 0.58333333 0.5       ],0.475,0.5,0.785,0.983606557377049,1,0.983333333333333,0.533333333333333,0.545454545454545,0.467171717171717,0.473684210526316,0.45,0.5,0.790243902439024,0.794117647058823,0.784813925570228
ensemble_model_N16_B0_E16_nb_zones_4_highest_sv_std_filters_svd,16,0,16,4, highest_sv_std_filters, svd,120,40,40,0.6,0.2,0.2, [0.5        0.5        0.66666667 0.58333333 0.5       ],0.625,0.4,0.795,0.983050847457627,0.966666666666667,0.983333333333333,0.571428571428571,0.526315789473684,0.620300751879699,0.25,0.210526315789474,0.390977443609023,0.778378378378378,0.73469387755102,0.793817527010804
ensemble_model_N26_B0_E26_nb_zones_4_highest_sv_std_filters_svd,26,0,26,4, highest_sv_std_filters, svd,120,40,40,0.6,0.2,0.2, [0.54166667 0.41666667 0.5        0.5        0.54166667],0.525,0.45,0.79,0.991596638655462,0.983333333333333,0.991666666666667,0.536585365853659,0.478260869565217,0.533248081841432,0.45,0.5,0.454545454545454,0.79,0.782178217821782,0.79007900790079
ensemble_model_N26_B0_E26_nb_zones_4_lowest_sv_std_filters_svd,26,0,26,4, lowest_sv_std_filters, svd,116,38,38,0.604166666666667,0.197916666666667,0.197916666666667, [0.70833333 0.54166667 0.5        0.45454545 0.54545455],0.394736842105263,0.526315789473684,0.760416666666667,0.957983193277311,0.982758620689655,0.956896551724138,0.465116279069767,0.625,0.426136363636364,0.571428571428571,0.6,0.522222222222222,0.774509803921568,0.840425531914894,0.762049500651324
ensemble_model_N32_B0_E32_nb_zones_4_highest_sv_std_filters_svd,32,0,32,4, highest_sv_std_filters, svd,118,39,39,0.602040816326531,0.198979591836735,0.198979591836735, [0.66666667 0.58333333 0.625      0.45833333 0.68181818],0.487179487179487,0.512820512820513,0.770408163265306,0.948275862068965,0.932203389830508,0.949152542372881,0.444444444444444,0.666666666666667,0.537037037037037,0.486486486486486,0.5625,0.520380434782609,0.761904761904762,0.827586206896552,0.776178424549193
ensemble_model_N32_B0_E32_nb_zones_4_lowest_sv_std_filters_svd,32,0,32,4, lowest_sv_std_filters, svd,118,39,39,0.602040816326531,0.198979591836735,0.198979591836735, [0.54166667 0.375      0.54166667 0.5        0.5       ],0.58974358974359,0.512820512820513,0.811224489795918,0.982758620689655,0.966101694915254,0.983050847457627,0.466666666666667,0.466666666666667,0.566666666666667,0.486486486486487,0.391304347826087,0.539402173913043,0.797814207650273,0.752577319587629,0.810632094137249
ensemble_model_N40_B0_E40_nb_zones_4_lowest_sv_std_filters_svd,40,0,40,4, lowest_sv_std_filters, svd,114,38,38,0.6,0.2,0.2, [0.5        0.375      0.5        0.31818182 0.45454545],0.578947368421053,0.342105263157895,0.773684210526316,0.982142857142857,0.964912280701754,0.982456140350877,0.6,0.6,0.577777777777778,0.324324324324324,0.375,0.346590909090909,0.772486772486772,0.78494623655914,0.773916417248642
ensemble_model_N40_B0_E40_nb_zones_4_highest_sv_std_filters_svd,40,0,40,4, highest_sv_std_filters, svd,116,38,38,0.604166666666667,0.197916666666667,0.197916666666667, [0.45833333 0.625      0.45833333 0.59090909 0.45454545],0.657894736842105,0.552631578947368,0.84375,1,1,1,0.682926829268293,0.7,0.655555555555556,0.653061224489796,0.842105263157895,0.552631578947368,0.854368932038835,0.907216494845361,0.843081931633207
