model_name, vector_size, start, end, nb_zones, metric, mode, tran_size, val_size, test_size, train_pct_size, val_pct_size, test_pct_size, train_acc, val_acc, test_acc, all_acc, F1_train, recall_train, roc_auc_train, F1_val, recall_val, roc_auc_val, F1_test, recall_test, roc_auc_test, F1_all, recall_all, roc_auc_all
ensemble_model_v2_N4_B196_E200_nb_zones_8_low_bits_6_svdne,4,196,200,8, low_bits_6, svdne,426,142,142,0,0,0,0.694795127353267,0.683098591549296,0.704225352112676,0.82112676056338,0.907407407407407,0.92018779342723,0.906103286384976,0.680851063829787,0.75,0.689102564102564,0.75,0.7875,0.692137096774193,0.828609986504723,0.859943977591036,0.820906832988153
svm_model_N8_B146_E154_nb_zones_8_low_bits_4_shifted_2_svdne,8,146,154,8, low_bits_4_shifted_2, svdne,456,152,152,0,0,0,0.723671497584541,0.657894736842105,0.69078947368421,0.710526315789474,0.739784946236559,0.754385964912281,0.734649122807018,0.657894736842105,0.675675675675676,0.658350658350658,0.688741721854304,0.658227848101266,0.69212762268077,0.713541666666667,0.719160104986877,0.710503535343043
ensemble_model_v2_N26_B37_E63_nb_zones_8_lab_svdne,26,37,63,8, lab, svdne,450,150,150,0,0,0,0.886666666666667,0.64,0.713333333333333,0.862666666666667,0.986666666666667,0.986666666666667,0.986666666666667,0.7,0.887323943661972,0.652522731324657,0.774869109947644,0.891566265060241,0.692051789246538,0.874543239951279,0.947229551451187,0.861754937450661
ensemble_model_v2_N16_B0_E16_nb_zones_4_low_bits_2_svdn,16,0,16,4, low_bits_2, svdn,210,70,70,0,0,0,0.804761904761905,0.642857142857143,0.685714285714286,0.865714285714286,1,1,1,0.698795180722891,0.90625,0.663651315789474,0.738095238095238,0.911764705882353,0.691993464052288,0.875331564986737,0.964912280701754,0.867931000686073
ensemble_model_v2_N32_B0_E32_nb_zones_8_low_bits_3_svdne,32,0,32,8, low_bits_3, svdne,426,142,142,0,0,0,0.938981173864895,0.767605633802817,0.683098591549296,0.888732394366197,0.997658079625293,1,0.997652582159624,0.802395209580838,0.930555555555556,0.765277777777778,0.705882352941176,0.818181818181818,0.691985645933015,0.894243641231593,0.951566951566952,0.889432500853113
ensemble_model_N26_B174_E200_nb_zones_10_low_bits_3_svdne,26,174,200,10, low_bits_3, svdne,570,190,190,0,0,0,0.736842105263158,0.656050955414013,0.694267515923567,0.78393665158371,0.845217391304348,0.852631578947368,0.843859649122807,0.674698795180723,0.727272727272727,0.657386363636364,0.730337078651685,0.8125,0.691964285714286,0.792165397170838,0.823529411764706,0.78393665158371
ensemble_model_v2_N32_B34_E66_nb_zones_6_low_bits_4_shifted_2_svdne,32,34,66,6, low_bits_4_shifted_2, svdne,316,105,105,0,0,0,0.860786290322581,0.561904761904762,0.704761904761905,0.849809885931559,0.993710691823899,1,0.993670886075949,0.610169491525424,0.642857142857143,0.556122448979592,0.755905511811023,0.842105263157895,0.691885964912281,0.85968028419183,0.892988929889299,0.848455249258375
ensemble_model_v2_N32_B0_E32_nb_zones_6_low_bits_4_svd,32,0,32,6, low_bits_4, svd,364,121,121,0,0,0,0.94481981981982,0.669421487603306,0.702479338842975,0.874587458745875,1,1,1,0.705882352941176,0.905660377358491,0.695477247502775,0.756756756756757,0.875,0.691885964912281,0.882716049382716,0.956521739130435,0.875655006373035
ensemble_model_N26_B87_E113_nb_zones_4_low_bits_3_svd,26,87,113,4, low_bits_3, svd,222,74,74,0,0,0,0.720750988142292,0.689189189189189,0.648648648648649,0.813513513513514,0.91304347826087,0.945945945945946,0.90990990990991,0.701298701298701,0.710526315789474,0.68859649122807,0.638888888888889,0.851851851851852,0.691883372734437,0.817941952506596,0.880681818181818,0.816629568884724
svm_model_N4_B196_E200_nb_zones_8_low_bits_2_svdne,4,196,200,8, low_bits_2, svdne,452,150,150,0,0,0,0.611062801932367,0.633333333333333,0.693333333333333,0.639627659574468,0.615384615384615,0.601769911504425,0.623893805309734,0.586466165413534,0.506493506493506,0.63680839708237,0.651515151515152,0.581081081081081,0.691856330014225,0.616690240452617,0.578249336870027,0.63979133510168
svm_model_N32_B0_E32_nb_zones_10_low_bits_3_svdne,32,0,32,10, low_bits_3, svdne,540,180,180,0,0,0,0.896296296296296,0.732558139534884,0.697674418604651,0.883484162895928,0.990757855822551,0.992592592592593,0.990740740740741,0.726190476190476,0.772151898734177,0.735538314958487,0.731958762886598,0.763440860215054,0.691847012386008,0.8859357696567,0.904977375565611,0.883484162895928
ensemble_model_v2_N16_B142_E158_nb_zones_8_low_bits_3_svd,16,142,158,8, low_bits_3, svd,448,149,149,0,0,0,0.751767676767676,0.664429530201342,0.691275167785235,0.804289544235925,0.887892376681614,0.883928571428571,0.888392857142857,0.662162162162162,0.636363636363636,0.66540404040404,0.689189189189189,0.708333333333333,0.691829004329004,0.803234501347709,0.798927613941019,0.804289544235925
ensemble_model_N4_B196_E200_nb_zones_12_low_bits_4_shifted_2_svd,4,196,200,12, low_bits_4_shifted_2, svd,672,224,224,0,0,0,0.663630377524144,0.575471698113208,0.69811320754717,0.796380090497738,0.849194729136164,0.863095238095238,0.84672619047619,0.563106796116505,0.58,0.575714285714286,0.737704918032787,0.803571428571429,0.691785714285714,0.801762114537445,0.823529411764706,0.796380090497738
svm_model_N40_B160_E200_nb_zones_6_low_bits_4_shifted_2_svdne,40,160,200,6, low_bits_4_shifted_2, svdne,320,106,106,0,0,0,0.75625,0.660377358490566,0.69811320754717,0.742481203007519,0.776699029126214,0.75,0.784375,0.653846153846154,0.596491228070175,0.665592552810598,0.644444444444444,0.58,0.691785714285714,0.727634194831014,0.685393258426966,0.742696629213483
ensemble_model_v2_N40_B160_E200_nb_zones_10_low_bits_4_shifted_2_svd,40,160,200,10, low_bits_4_shifted_2, svd,574,191,191,0,0,0,0.723018753781004,0.670967741935484,0.690322580645161,0.858597285067873,0.954063604240283,0.940766550522648,0.954703832752613,0.701754385964912,0.759493670886076,0.669220519653564,0.707317073170732,0.763157894736842,0.691705529646902,0.86126526082131,0.877828054298642,0.858597285067873
ensemble_model_v2_N16_B42_E58_nb_zones_12_low_bits_2_svdne,16,42,58,12, low_bits_2, svdne,686,228,228,0,0,0,0.750554134697357,0.707070707070707,0.686868686868687,0.846153846153846,0.892957746478873,0.924198250728863,0.889212827988338,0.694736842105263,0.702127659574468,0.706833060556465,0.666666666666667,0.596153846153846,0.691693944353519,0.848552338530067,0.861990950226244,0.846153846153846
svm_model_N32_B134_E166_nb_zones_6_low_bits_3_svdne,32,134,166,6, low_bits_3, svdne,360,120,120,0,0,0,0.788888888888889,0.766666666666667,0.691666666666667,0.773333333333333,0.807588075880759,0.827777777777778,0.802777777777778,0.76271186440678,0.789473684210526,0.767752715121136,0.717557251908397,0.783333333333333,0.691666666666667,0.779935275080906,0.811447811447811,0.773710704403774
ensemble_model_v2_N8_B192_E200_nb_zones_6_low_bits_3_svdne,8,192,200,6, low_bits_3, svdne,350,116,116,0,0,0,0.688571428571428,0.655172413793103,0.689655172413793,0.809278350515464,0.90084985835694,0.908571428571429,0.9,0.62962962962963,0.596491228070175,0.654177817424918,0.678571428571429,0.633333333333333,0.691666666666667,0.806282722513089,0.791095890410959,0.809341048653755
ensemble_model_v2_N32_B168_E200_nb_zones_10_low_bits_2_svdne,32,168,200,10, low_bits_2, svdne,530,176,176,0,0,0,0.683018867924528,0.8125,0.693181818181818,0.854875283446712,0.921606118546845,0.909433962264151,0.922641509433962,0.811428571428571,0.825581395348837,0.812790697674419,0.712765957446809,0.736263736263736,0.691661279896574,0.855530474040632,0.857466063348416,0.854869395310572
ensemble_model_N8_B146_E154_nb_zones_12_low_bits_6_svdne,8,146,154,12, low_bits_6, svdne,670,223,223,0,0,0,0.716417910447761,0.719626168224299,0.691588785046729,0.854072398190045,0.903508771929824,0.922388059701492,0.901492537313433,0.727272727272727,0.740740740740741,0.719426974143955,0.691588785046729,0.69811320754717,0.691649196366178,0.856825749167592,0.873303167420814,0.854072398190045
svm_model_N4_B98_E102_nb_zones_8_low_bits_2_svd,4,98,102,8, low_bits_2, svd,430,143,143,0,0,0,0.811627906976744,0.748251748251748,0.685314685314685,0.773743016759777,0.825806451612903,0.893023255813954,0.811627906976744,0.73134328358209,0.80327868852459,0.755297880847661,0.676258992805755,0.61038961038961,0.691558441558442,0.780487804878049,0.815864022662889,0.774323195904448
ensemble_model_N16_B92_E108_nb_zones_10_low_bits_3_svd,16,92,108,10, low_bits_3, svd,558,186,186,0,0,0,0.748896103896104,0.754601226993865,0.699386503067485,0.807692307692308,0.857142857142857,0.870967741935484,0.854838709677419,0.767441860465116,0.733333333333333,0.757077625570776,0.647482014388489,0.616438356164384,0.691552511415525,0.806378132118451,0.800904977375566,0.807692307692308
ensemble_model_N16_B142_E158_nb_zones_10_low_bits_4_svdne,16,142,158,10, low_bits_4, svdne,536,178,178,0,0,0,0.653109713487072,0.672413793103448,0.683908045977011,0.816742081447964,0.90530303030303,0.891791044776119,0.906716417910448,0.72463768115942,0.757575757575758,0.658787878787879,0.670658682634731,0.746666666666667,0.691515151515151,0.82039911308204,0.83710407239819,0.816742081447964
svm_model_N32_B34_E66_nb_zones_8_low_bits_2_svd,32,34,66,8, low_bits_2, svd,426,142,142,0,0,0,0.781395348837209,0.753521126760563,0.690140845070423,0.78169014084507,0.819905213270142,0.812206572769953,0.821596244131455,0.761904761904762,0.8,0.754166666666667,0.702702702702703,0.675324675324675,0.691508491508492,0.783821478382148,0.780555555555556,0.781706349206349
ensemble_model_v2_N26_B174_E200_nb_zones_6_low_bits_2_svdne,26,174,200,6, low_bits_2, svdne,334,111,111,0,0,0,0.677094474153298,0.675675675675676,0.684684684684685,0.856115107913669,0.972972972972973,0.970059880239521,0.973053892215569,0.660377358490566,0.614035087719298,0.677387914230019,0.684684684684685,0.622950819672131,0.691475409836066,0.854545454545455,0.824561403508772,0.856930148248851
ensemble_model_N8_B192_E200_nb_zones_10_low_bits_6_svd,8,192,200,10, low_bits_6, svd,560,186,186,0,0,0,0.744642857142857,0.685185185185185,0.691358024691358,0.774886877828054,0.825622775800712,0.828571428571429,0.825,0.683229813664596,0.69620253164557,0.685450663413146,0.695121951219512,0.686746987951807,0.691474759798688,0.775648252536641,0.778280542986425,0.774886877828054
svm_model_N26_B137_E163_nb_zones_10_low_bits_6_svdne,26,137,163,10, low_bits_6, svdne,530,176,176,0,0,0,0.80566037735849,0.778409090909091,0.693181818181818,0.800453514739229,0.83629191321499,0.8,0.843396226415094,0.779661016949153,0.766666666666667,0.778682170542636,0.6625,0.616279069767442,0.691472868217054,0.791469194312796,0.757369614512472,0.800453514739229
ensemble_model_N8_B146_E154_nb_zones_6_low_bits_2_svd,8,146,154,6, low_bits_2, svd,312,104,104,0,0,0,0.720967741935484,0.759615384615385,0.692307692307692,0.815384615384615,0.879256965944272,0.91025641025641,0.875,0.731182795698925,0.68,0.756666666666667,0.709090909090909,0.735849056603773,0.691453940066593,0.817490494296578,0.83011583011583,0.815441056820367
ensemble_model_v2_N16_B92_E108_nb_zones_8_low_bits_6_svdne,16,92,108,8, low_bits_6, svdne,462,154,154,0,0,0,0.762072155411656,0.720779220779221,0.688311688311688,0.85974025974026,0.962800875273523,0.952380952380952,0.963203463203463,0.72258064516129,0.717948717948718,0.720816464237517,0.703703703703704,0.77027027027027,0.691385135135135,0.86046511627907,0.869451697127937,0.859790448047173
