model_name; vector_size; start; end; nb_zones; feature; mode; tran_size; val_size; test_size; train_pct_size; val_pct_size; test_pct_size; train_acc; val_acc; test_acc; all_acc; F1_train; recall_train; roc_auc_train; F1_val; recall_val; roc_auc_val; F1_test; recall_test; roc_auc_test; F1_all; recall_all; roc_auc_all;
svm_model_N26_B0_E26_nb_zones_4_filters_statistics_svd; 26; 0; 26; 4; filters_statistics; svd; 544; 181; 181; 0.6004415011037527; 0.1997792494481236; 0.1997792494481236; [1. 1. 1. 1. 1.]; 0.5193370165745856; 0.5303867403314917; 0.8101545253863135; 1.0; 1.0; 1.0; 0.6692015209125476; 1.0; 0.532258064516129; 0.6886446886446886; 1.0; 0.5114942528735632; 0.8407407407407407; 1.0; 0.8097345132743363
ensemble_model_N26_B0_E26_nb_zones_4_filters_statistics_svd; 26; 0; 26; 4; filters_statistics; svd; 592; 197; 197; 0.6004056795131846; 0.1997971602434077; 0.1997971602434077; [1.         0.99152542 1.         1.         1.        ]; 0.8324873096446701; 0.7817258883248731; 0.922920892494929; 1.0; 1.0; 1.0; 0.8619246861924685; 0.9809523809523809; 0.8219979296066253; 0.8071748878923767; 0.9473684210526315; 0.7874097007223941; 0.9278937381404173; 0.9858870967741935; 0.9225353851217906
ensemble_model_v2_N26_B0_E26_nb_zones_4_filters_statistics_svd; 26; 0; 26; zones; filters_statistics; svd; 598; 199; 199; 0.6004016064257028; 0.19979919678714858; 0.19979919678714858; [1.         1.         0.99166667 1.         1.        ]; 0.8542713567839196; 0.8190954773869347; 0.9347389558232931; 1.0; 1.0; 1.0; 0.8465608465608465; 0.8791208791208791; 0.8562271062271062; 0.8105263157894737; 0.7777777777777778; 0.8188888888888888; 0.9334698055271239; 0.9325153374233128; 0.9346994833073172
svm_model_N26_B0_E26_nb_zones_4_filters_statistics_svdn; 26; 0; 26; 4; filters_statistics; svdn; 576; 192; 192; 0.6; 0.2; 0.2; [1. 1. 1. 1. 1.]; 0.8541666666666666; 0.890625; 0.9489583333333333; 1.0; 1.0; 1.0; 0.8461538461538461; 0.77; 0.8578260869565217; 0.8813559322033899; 0.8210526315789474; 0.8899077590884427; 0.9475935828877006; 0.917184265010352; 0.9491581702410251
ensemble_model_N26_B0_E26_nb_zones_4_filters_statistics_svdn; 26; 0; 26; 4; filters_statistics; svdn; 628; 209; 209; 0.6003824091778203; 0.19980879541108987; 0.19980879541108987; [1.         1.         1.         0.99206349 1.        ]; 0.8038277511961722; 0.8086124401913876; 0.9225621414913958; 1.0; 1.0; 1.0; 0.8144796380090498; 0.9183673469387755; 0.810535024820739; 0.8347107438016528; 0.9439252336448598; 0.8052959501557633; 0.925756186984418; 0.9730250481695568; 0.9229451616559359
ensemble_model_v2_N26_B0_E26_nb_zones_4_filters_statistics_svdn; 26; 0; 26; zones; filters_statistics; svdn; 586; 195; 195; 0.6004098360655737; 0.19979508196721313; 0.19979508196721313; [1. 1. 1. 1. 1.]; 0.8717948717948718; 0.8769230769230769; 0.9497950819672131; 1.0; 1.0; 1.0; 0.8730964467005077; 0.86; 0.8721052631578946; 0.8695652173913044; 0.851063829787234; 0.8760269643985674; 0.9493278179937953; 0.9425051334702259; 0.9497801740970763
svm_model_N26_B0_E26_nb_zones_4_filters_statistics_svdne; 26; 0; 26; 4; filters_statistics; svdne; 608; 202; 202; 0.6007905138339921; 0.19960474308300397; 0.19960474308300397; [1. 1. 1. 1. 1.]; 0.7920792079207921; 0.806930693069307; 0.9199604743083004; 1.0; 1.0; 1.0; 0.8250000000000001; 0.9; 0.7815217391304349; 0.8097560975609758; 0.8736842105263158; 0.8106738809640927; 0.9230769230769231; 0.9548133595284872; 0.9197526042175238
ensemble_model_N26_B0_E26_nb_zones_4_filters_statistics_svdne; 26; 0; 26; 4; filters_statistics; svdne; 544; 181; 181; 0.6004415011037527; 0.1997792494481236; 0.1997792494481236; [1. 1. 1. 1. 1.]; 0.7845303867403315; 0.8342541436464088; 0.9238410596026491; 1.0; 1.0; 1.0; 0.8115942028985508; 0.8571428571428571; 0.7779690189328744; 0.8514851485148515; 0.8865979381443299; 0.8302037309769268; 0.9275970619097587; 0.9464668094218416; 0.9231195094945199
ensemble_model_v2_N26_B0_E26_nb_zones_4_filters_statistics_svdne; 26; 0; 26; zones; filters_statistics; svdne; 668; 222; 222; 0.6007194244604317; 0.19964028776978418; 0.19964028776978418; [1.         1.         0.98507463 1.         1.        ]; 0.7972972972972973; 0.7432432432432432; 0.908273381294964; 1.0; 1.0; 1.0; 0.8148148148148148; 0.9519230769230769; 0.8064700130378096; 0.7782101167315175; 0.9090909090909091; 0.744724025974026; 0.9126712328767124; 0.9726277372262774; 0.9091862090386706
svm_model_N26_B0_E26_nb_zones_6_filters_statistics_svd; 26; 0; 26; 6; filters_statistics; svd; 914; 304; 304; 0.6005256241787122; 0.19973718791064388; 0.19973718791064388; [1. 1. 1. 1. 1.]; 0.5131578947368421; 0.5230263157894737; 0.8074901445466491; 1.0; 1.0; 1.0; 0.665158371040724; 0.9932432432432432; 0.5254677754677755; 0.6784922394678493; 0.9745222929936306; 0.5076693097621214; 0.8378527946873271; 0.9934383202099738; 0.8072454758944606
