model_name; vector_size; start; end; nb_zones; feature; mode; tran_size; val_size; test_size; train_pct_size; val_pct_size; test_pct_size; train_acc; val_acc; test_acc; all_acc; F1_train; recall_train; roc_auc_train; F1_val; recall_val; roc_auc_val; F1_test; recall_test; roc_auc_test; F1_all; recall_all; roc_auc_all;
svm_model_N26_B0_E26_nb_zones_4_filters_statistics_svd; 26; 0; 26; 4; filters_statistics; svd; 234; 78; 78; 0.6; 0.2; 0.2; [0.97916667 0.97916667 0.93478261 0.95652174 0.95652174]; 0.6794871794871795; 0.6282051282051282; 0.8512820512820513; 0.9827586206896551; 0.9743589743589743; 0.982905982905983; 0.6575342465753425; 0.6; 0.6815789473684212; 0.6329113924050633; 0.6410256410256411; 0.6282051282051282; 0.8489583333333334; 0.8316326530612245; 0.8513833368398906
ensemble_model_N26_B0_E26_nb_zones_4_filters_statistics_svd; 26; 0; 26; 4; filters_statistics; svd; 238; 79; 79; 0.601010101010101; 0.1994949494949495; 0.1994949494949495; [0.97916667 0.89583333 1.         0.95833333 0.95652174]; 0.7468354430379747; 0.7215189873417721; 0.8939393939393939; 1.0; 1.0; 1.0; 0.696969696969697; 0.575; 0.7490384615384615; 0.738095238095238; 0.6888888888888889; 0.726797385620915; 0.8917525773195876; 0.8480392156862745; 0.8953737745098039
ensemble_model_v2_N26_B0_E26_nb_zones_4_filters_statistics_svd; 26; 0; 26; zones; filters_statistics; svd; 206; 68; 68; 0.6023391812865497; 0.19883040935672514; 0.19883040935672514; [0.85714286 0.95238095 0.97619048 0.925      0.95      ]; 0.75; 0.7794117647058824; 0.9064327485380117; 1.0; 1.0; 1.0; 0.7792207792207793; 0.9375; 0.7604166666666666; 0.8051948051948051; 0.8378378378378378; 0.7737576285963382; 0.9111111111111112; 0.9534883720930233; 0.9061559507523941
svm_model_N26_B0_E26_nb_zones_4_filters_statistics_svdn; 26; 0; 26; 4; filters_statistics; svdn; 228; 76; 76; 0.6; 0.2; 0.2; [0.93478261 0.89130435 0.95652174 0.97826087 0.95454545]; 0.6447368421052632; 0.75; 0.868421052631579; 0.9823008849557523; 0.9736842105263158; 0.9824561403508772; 0.5970149253731343; 0.5555555555555556; 0.6402777777777777; 0.7076923076923076; 0.6052631578947368; 0.75; 0.8603351955307263; 0.8191489361702128; 0.8679078014184396
ensemble_model_N26_B0_E26_nb_zones_4_filters_statistics_svdn; 26; 0; 26; 4; filters_statistics; svdn; 238; 79; 79; 0.601010101010101; 0.1994949494949495; 0.1994949494949495; [0.89583333 0.95833333 0.89583333 0.9375     0.93478261]; 0.7468354430379747; 0.9493670886075949; 0.9368686868686869; 0.99581589958159; 1.0; 0.9957983193277311; 0.736842105263158; 0.7567567567567568; 0.7474259974259975; 0.9459459459459459; 0.9459459459459459; 0.9491634491634492; 0.9357326478149101; 0.9430051813471503; 0.9370198320528854
ensemble_model_v2_N26_B0_E26_nb_zones_4_filters_statistics_svdn; 26; 0; 26; zones; filters_statistics; svdn; 224; 74; 74; 0.6021505376344086; 0.1989247311827957; 0.1989247311827957; [0.95652174 0.97826087 0.97727273 0.93181818 0.95454545]; 0.7837837837837838; 0.8243243243243243; 0.9220430107526881; 1.0; 1.0; 1.0; 0.8; 0.7619047619047619; 0.7872023809523809; 0.8311688311688312; 0.7619047619047619; 0.8340773809523809; 0.9238845144356954; 0.8979591836734694; 0.9234114100185529
svm_model_N26_B0_E26_nb_zones_4_filters_statistics_svdne; 26; 0; 26; 4; filters_statistics; svdne; 216; 72; 72; 0.6; 0.2; 0.2; [0.97727273 0.90909091 0.90909091 0.83333333 0.9047619 ]; 0.6944444444444444; 0.75; 0.8805555555555555; 0.9861751152073732; 0.9907407407407407; 0.986111111111111; 0.676470588235294; 0.696969696969697; 0.6946386946386947; 0.7631578947368421; 0.7837837837837838; 0.7490347490347491; 0.8808864265927978; 0.8932584269662921; 0.8806951475490801
ensemble_model_N26_B0_E26_nb_zones_4_filters_statistics_svdne; 26; 0; 26; 4; filters_statistics; svdne; 240; 80; 80; 0.6; 0.2; 0.2; [0.95833333 0.95833333 0.9375     0.95833333 0.95833333]; 0.7375; 0.7125; 0.89; 1.0; 1.0; 1.0; 0.7042253521126761; 0.6756756756756757; 0.7331866750471402; 0.7088607594936709; 0.6511627906976745; 0.7174732872407292; 0.8871794871794871; 0.865; 0.89
ensemble_model_v2_N26_B0_E26_nb_zones_4_filters_statistics_svdne; 26; 0; 26; zones; filters_statistics; svdne; 222; 74; 74; 0.6; 0.2; 0.2; [0.93478261 0.95454545 0.88636364 0.97727273 0.93181818]; 0.7297297297297297; 0.7702702702702703; 0.9; 1.0; 1.0; 1.0; 0.7297297297297297; 0.7297297297297297; 0.7297297297297297; 0.8089887640449438; 0.8372093023255814; 0.7573143285821458; 0.9038961038961038; 0.9109947643979057; 0.8996314604112434
svm_model_N26_B0_E26_nb_zones_6_filters_statistics_svd; 26; 0; 26; 6; filters_statistics; svd; 322; 107; 107; 0.6007462686567164; 0.19962686567164178; 0.19962686567164178; [0.93939394 0.875      0.859375   0.9375     0.875     ]; 0.7757009345794392; 0.7570093457943925; 0.8936567164179104; 0.9781931464174455; 0.9751552795031055; 0.9782608695652173; 0.7647058823529411; 0.75; 0.7750000000000001; 0.7636363636363638; 0.7777777777777778; 0.7568134171907757; 0.8930581613508441; 0.8913857677902621; 0.8936482742297035
