data_file; ils_iteration; ls_iteration; best_solution; nb_filters; fitness (roc test);
data/ensemble_model_v2_N26_B0_E26_nb_zones_6_filters_statistics_svd_split;10000;20;[1 1 1 0 1 0 1 0 0 0 0 0 1];6;0.8898305084745762
data/svm_model_N26_B0_E26_nb_zones_8_filters_statistics_svdn_split;10000;20;[1 1 0 0 0 0 1 1 1 0 1 1 0];7;0.9503311258278146
data/ensemble_model_v2_N26_B0_E26_nb_zones_4_filters_statistics_svd_all;10000;20;[0 1 1 1 1 0 0 0 0 0 0 0 1];5;0.7914110429447853
data/svm_model_N26_B0_E26_nb_zones_8_filters_statistics_svdne_split;10000;20;[1 1 0 1 0 0 0 1 1 0 0 0 1];6;0.925170068027211
data/ensemble_model_N26_B0_E26_nb_zones_8_filters_statistics_svdne_split;10000;20;[0 1 1 0 0 1 1 1 0 1 0 0 1];7;0.9026845637583893
data/ensemble_model_v2_N26_B0_E26_nb_zones_8_filters_statistics_svdn_split;10000;20;[1 1 1 1 1 0 0 0 0 0 0 1 0];6;0.8862068965517241
data/ensemble_model_v2_N26_B0_E26_nb_zones_8_filters_statistics_svd_center;10000;20;[0 0 1 0 1 1 0 0 0 1 0 1 0];5;0.7172131147540984
data/ensemble_model_N26_B0_E26_nb_zones_8_filters_statistics_svd_center;10000;20;[0 1 0 1 1 1 0 1 0 1 1 1 0];8;0.7231404958677686
data/svm_model_N26_B0_E26_nb_zones_8_filters_statistics_svd_center;10000;20;[0 0 1 0 1 0 1 1 1 1 1 0 1];8;0.728448275862069
data/svm_model_N26_B0_E26_nb_zones_10_filters_statistics_svdn_center;10000;20;[1 0 1 0 0 1 0 1 0 1 1 1 1];8;0.7722222222222221
data/ensemble_model_N26_B0_E26_nb_zones_8_filters_statistics_svdn_split;10000;20;[0 0 1 1 0 1 1 0 1 0 0 1 1];7;0.9774436090225564
data/ensemble_model_N26_B0_E26_nb_zones_10_filters_statistics_svdn_center;10000;20;[1 1 0 1 1 0 0 0 0 0 1 1 1];7;0.8333333333333334
data/svm_model_N26_B0_E26_nb_zones_10_filters_statistics_svdne_center;10000;20;[1 1 1 0 0 1 0 1 1 1 0 1 0];8;0.7808988764044945
data/ensemble_model_v2_N26_B0_E26_nb_zones_10_filters_statistics_svdn_center;10000;20;[1 1 1 0 1 0 0 1 0 0 0 0 1];6;0.715909090909091
data/ensemble_model_N26_B0_E26_nb_zones_10_filters_statistics_svdne_center;10000;20;[1 1 1 0 0 1 0 1 1 1 1 1 0];9;0.7722222222222223
data/ensemble_model_v2_N26_B0_E26_nb_zones_10_filters_statistics_svdne_center;10000;20;[1 0 1 0 0 1 1 0 0 1 0 1 1];7;0.7471264367816093
data/svm_model_N26_B0_E26_nb_zones_10_filters_statistics_svdne_split;10000;20;[0 1 1 0 0 0 0 0 1 1 1 0 0];5;0.928
data/ensemble_model_N26_B0_E26_nb_zones_6_filters_statistics_svdn_all;10000;20;[1 1 1 1 0 1 0 0 0 1 0 1 1];8;0.900355871886121
data/ensemble_model_N26_B0_E26_nb_zones_6_filters_statistics_svdne_all;10000;20;[0 0 0 1 1 0 0 1 1 1 1 0 1];7;0.8641304347826088
data/ensemble_model_v2_N26_B0_E26_nb_zones_6_filters_statistics_svdne_all;10000;20;[0 0 1 0 1 0 1 0 0 1 1 1 1];7;0.8514492753623188
data/svm_model_N26_B0_E26_nb_zones_6_filters_statistics_svdn_all;10000;20;[1 1 0 1 1 1 1 0 0 0 1 1 1];9;0.8773234200743494
data/svm_model_N26_B0_E26_nb_zones_6_filters_statistics_svdne_all;10000;20;[1 0 1 1 0 0 0 0 0 0 1 1 0];5;0.8507462686567164
data/ensemble_model_N26_B0_E26_nb_zones_8_filters_statistics_svd_split;10000;20;[0 0 1 0 1 1 1 0 0 0 1 1 1];7;0.9464285714285715
data/ensemble_model_v2_N26_B0_E26_nb_zones_10_filters_statistics_svdn_split;10000;20;[1 1 0 0 1 0 0 1 1 0 0 0 1];6;0.9074074074074074
data/ensemble_model_v2_N26_B0_E26_nb_zones_10_filters_statistics_svdne_split;10000;20;[1 1 1 0 0 0 0 0 0 0 1 1 1];6;0.9532710280373832
data/ensemble_model_v2_N26_B0_E26_nb_zones_10_filters_statistics_svd_center;10000;20;[0 1 0 0 1 1 0 0 0 0 1 1 0];5;0.7087912087912087
data/ensemble_model_N26_B0_E26_nb_zones_10_filters_statistics_svd_center;10000;20;[1 0 1 1 0 0 1 0 1 0 0 0 1];6;0.782608695652174
data/ensemble_model_v2_N26_B0_E26_nb_zones_6_filters_statistics_svdn_all;10000;20;[1 1 1 0 1 0 0 0 0 1 0 1 0];6;0.8519230769230769
data/svm_model_N26_B0_E26_nb_zones_12_filters_statistics_svdn_center;10000;20;[1 0 1 1 0 1 1 1 1 1 1 1 1];11;0.7833333333333333
data/ensemble_model_N26_B0_E26_nb_zones_10_filters_statistics_svdn_split;10000;20;[1 1 1 0 0 1 0 1 0 0 0 1 1];7;0.9362745098039216
data/ensemble_model_v2_N26_B0_E26_nb_zones_12_filters_statistics_svdn_center;10000;20;[1 0 1 0 1 1 1 0 0 0 0 0 1];6;0.7704918032786885
data/svm_model_N26_B0_E26_nb_zones_10_filters_statistics_svd_center;10000;20;[1 0 0 1 0 0 1 0 0 1 0 0 1];5;0.7415730337078651
data/ensemble_model_N26_B0_E26_nb_zones_12_filters_statistics_svdn_center;10000;20;[1 1 1 1 0 1 0 1 0 1 1 1 1];10;0.8500000000000001
data/svm_model_N26_B0_E26_nb_zones_12_filters_statistics_svdne_center;10000;20;[0 1 0 1 0 1 1 0 1 0 0 0 0];5;0.8114754098360656
data/svm_model_N26_B0_E26_nb_zones_4_filters_statistics_svdn_all;10000;20;[1 0 1 0 1 0 0 1 0 1 1 0 0];6;0.8323076923076923
data/ensemble_model_N26_B0_E26_nb_zones_12_filters_statistics_svdne_center;10000;20;[0 1 0 0 1 0 0 0 1 1 1 1 1];7;0.8333333333333334
data/svm_model_N26_B0_E26_nb_zones_10_filters_statistics_svdn_split;10000;20;[1 1 1 0 0 0 1 0 0 0 1 0 0];5;0.9744897959183673
data/ensemble_model_v2_N26_B0_E26_nb_zones_12_filters_statistics_svdne_center;10000;20;[1 0 0 1 0 1 1 1 0 0 0 1 0];6;0.7627118644067796
data/ensemble_model_N26_B0_E26_nb_zones_10_filters_statistics_svdne_split;10000;20;[0 0 0 1 0 1 1 0 0 1 1 1 1];7;0.9587628865979382
data/svm_model_N26_B0_E26_nb_zones_8_filters_statistics_svd_split;10000;20;[1 1 1 0 0 0 1 0 1 1 0 1 1];8;0.9079999999999999
data/ensemble_model_v2_N26_B0_E26_nb_zones_8_filters_statistics_svd_split;10000;20;[0 0 0 0 1 0 1 1 1 0 0 0 1];5;0.9173228346456693
data/ensemble_model_N26_B0_E26_nb_zones_6_filters_statistics_svd_all;10000;20;[1 1 1 1 1 1 1 1 1 0 1 1 1];12;0.8681318681318682
data/svm_model_N26_B0_E26_nb_zones_6_filters_statistics_svd_all;10000;20;[1 0 1 1 0 1 0 1 1 1 0 1 0];8;0.8722222222222222
data/ensemble_model_v2_N26_B0_E26_nb_zones_6_filters_statistics_svd_all;10000;20;[0 1 1 1 0 0 1 0 1 1 0 1 1];8;0.7808988764044944
data/svm_model_N26_B0_E26_nb_zones_10_filters_statistics_svd_split;10000;20;[0 1 1 0 1 0 0 1 1 1 1 1 1];9;0.902654867256637
data/svm_model_N26_B0_E26_nb_zones_12_filters_statistics_svdne_split;10000;20;[1 1 1 1 0 1 0 1 1 0 0 0 1];8;0.967948717948718
data/ensemble_model_v2_N26_B0_E26_nb_zones_10_filters_statistics_svd_split;10000;20;[1 0 1 0 1 0 1 1 0 1 0 0 1];7;0.9469026548672566
data/ensemble_model_N26_B0_E26_nb_zones_10_filters_statistics_svd_split;10000;20;[1 1 1 0 0 1 0 1 1 0 1 1 0];8;0.9369369369369369
data/ensemble_model_N26_B0_E26_nb_zones_12_filters_statistics_svdne_split;10000;20;[0 1 0 1 0 1 0 1 0 1 0 1 0];6;0.9931506849315068
data/ensemble_model_v2_N26_B0_E26_nb_zones_12_filters_statistics_svdn_split;10000;20;[1 0 0 1 0 0 1 0 1 1 1 0 1];7;0.9722222222222223
data/svm_model_N26_B0_E26_nb_zones_12_filters_statistics_svdn_split;10000;20;[1 0 0 0 0 1 1 1 1 1 0 1 1];8;0.9328358208955224
data/ensemble_model_v2_N26_B0_E26_nb_zones_12_filters_statistics_svdne_split;10000;20;[0 0 1 0 1 1 1 1 0 1 0 1 0];7;0.9166666666666667
data/ensemble_model_N26_B0_E26_nb_zones_12_filters_statistics_svdn_split;10000;20;[1 0 0 1 0 1 0 0 1 1 0 0 1];6;1.0
data/ensemble_model_N26_B0_E26_nb_zones_12_filters_statistics_svd_center;10000;20;[1 1 0 1 0 0 1 0 0 0 0 1 1];6;0.7583333333333333
data/svm_model_N26_B0_E26_nb_zones_12_filters_statistics_svd_center;10000;20;[0 1 1 0 1 0 1 1 0 1 1 1 1];9;0.7796610169491526
data/ensemble_model_v2_N26_B0_E26_nb_zones_12_filters_statistics_svd_center;10000;20;[1 0 0 1 0 1 1 0 0 1 1 1 1];8;0.7881355932203391
data/ensemble_model_N26_B0_E26_nb_zones_8_filters_statistics_svdn_all;10000;20;[1 1 1 0 0 1 0 0 0 1 1 1 1];8;0.9132420091324202
data/ensemble_model_N26_B0_E26_nb_zones_4_filters_statistics_svdn_all;10000;20;[1 0 1 0 0 0 0 1 0 0 0 1 1];5;0.8448795180722892
data/ensemble_model_v2_N26_B0_E26_nb_zones_8_filters_statistics_svdne_all;10000;20;[1 0 1 1 0 1 1 1 1 0 0 0 1];8;0.8493150684931507
data/svm_model_N26_B0_E26_nb_zones_8_filters_statistics_svdn_all;10000;20;[1 0 0 1 0 1 0 1 0 0 0 1 1];6;0.9033018867924528
data/ensemble_model_N26_B0_E26_nb_zones_8_filters_statistics_svdne_all;10000;20;[0 0 1 1 0 1 0 1 0 0 0 1 0];5;0.8940092165898618
data/svm_model_N26_B0_E26_nb_zones_8_filters_statistics_svdne_all;10000;20;[1 0 0 1 0 1 0 1 1 0 0 1 0];6;0.8708920187793426
data/ensemble_model_v2_N26_B0_E26_nb_zones_8_filters_statistics_svdn_all;10000;20;[1 0 1 0 1 0 1 1 0 1 1 1 1];9;0.8481308411214954
data/ensemble_model_v2_N26_B0_E26_nb_zones_12_filters_statistics_svd_split;10000;20;[0 1 0 0 1 0 0 0 1 1 0 1 1];6;0.9397590361445785
data/svm_model_N26_B0_E26_nb_zones_12_filters_statistics_svd_split;10000;20;[0 1 1 0 0 1 0 1 0 0 0 0 1];5;0.9675324675324675
data/ensemble_model_v2_N26_B0_E26_nb_zones_8_filters_statistics_svd_all;10000;20;[0 0 1 0 0 1 1 0 1 0 0 1 1];6;0.8473451327433629
data/svm_model_N26_B0_E26_nb_zones_8_filters_statistics_svd_all;10000;20;[1 1 1 0 0 1 1 0 0 1 0 1 1];8;0.8654708520179372
data/ensemble_model_v2_N26_B0_E26_nb_zones_4_filters_statistics_svdn_all;10000;20;[1 1 1 1 0 1 1 0 1 0 0 1 1];9;0.8258928571428572
data/ensemble_model_N26_B0_E26_nb_zones_10_filters_statistics_svdn_all;10000;20;[1 0 1 0 0 1 0 1 0 0 0 1 1];6;0.9043715846994536
data/ensemble_model_N26_B0_E26_nb_zones_12_filters_statistics_svd_split;10000;20;[1 0 1 0 1 1 0 1 0 0 0 1 1];7;0.9626865671641791
data/svm_model_N26_B0_E26_nb_zones_10_filters_statistics_svdn_all;10000;20;[1 1 1 0 1 0 0 0 0 0 1 1 1];7;0.9129213483146068
data/ensemble_model_N26_B0_E26_nb_zones_8_filters_statistics_svd_all;10000;20;[0 1 0 1 0 1 1 0 0 0 0 1 1];6;0.875
data/ensemble_model_v2_N26_B0_E26_nb_zones_10_filters_statistics_svdn_all;10000;20;[1 0 1 0 0 1 1 0 0 1 0 0 1];6;0.8859649122807017
data/ensemble_model_N26_B0_E26_nb_zones_10_filters_statistics_svdne_all;10000;20;[1 1 1 0 1 1 0 1 1 0 1 1 0];9;0.8952095808383235
data/svm_model_N26_B0_E26_nb_zones_10_filters_statistics_svdne_all;10000;20;[1 1 1 1 0 1 0 1 0 1 0 1 1];9;0.9110429447852761
data/svm_model_N26_B0_E26_nb_zones_4_filters_statistics_svdne_all;10000;20;[1 1 1 0 0 0 0 1 1 0 1 0 0];6;0.8505917159763313
data/ensemble_model_v2_N26_B0_E26_nb_zones_10_filters_statistics_svdne_all;10000;20;[1 0 1 0 0 1 1 0 0 0 1 0 1];6;0.853125
data/ensemble_model_N26_B0_E26_nb_zones_4_filters_statistics_svdne_all;10000;20;[1 1 1 1 1 1 0 0 0 0 0 1 0];7;0.849702380952381
data/ensemble_model_N26_B0_E26_nb_zones_10_filters_statistics_svd_all;10000;20;[1 1 0 0 0 0 0 1 1 1 1 0 1];7;0.8866279069767442
data/ensemble_model_v2_N26_B0_E26_nb_zones_10_filters_statistics_svd_all;10000;20;[1 0 0 1 0 1 1 0 0 0 0 0 1];5;0.8592814371257484
data/svm_model_N26_B0_E26_nb_zones_10_filters_statistics_svd_all;10000;20;[1 1 0 0 1 1 0 0 0 0 0 1 0];5;0.8650306748466259
data/ensemble_model_N26_B0_E26_nb_zones_12_filters_statistics_svdne_all;10000;20;[0 1 1 1 0 1 1 0 1 1 1 1 1];10;0.9
data/ensemble_model_v2_N26_B0_E26_nb_zones_12_filters_statistics_svdn_all;10000;20;[1 1 0 0 0 1 0 1 0 1 0 1 0];6;0.8500000000000001
data/svm_model_N26_B0_E26_nb_zones_12_filters_statistics_svdn_all;10000;20;[1 0 0 0 0 1 1 1 0 1 1 1 1];8;0.8796296296296297
data/svm_model_N26_B0_E26_nb_zones_12_filters_statistics_svdne_all;10000;20;[1 1 1 1 0 1 0 0 0 0 0 0 0];5;0.9158878504672896
data/ensemble_model_v2_N26_B0_E26_nb_zones_12_filters_statistics_svdne_all;10000;20;[1 0 1 0 0 0 1 0 0 0 0 1 1];5;0.8571428571428571
data/ensemble_model_v2_N26_B0_E26_nb_zones_4_filters_statistics_svdne_all;10000;20;[0 1 0 0 1 0 0 0 1 0 1 1 0];5;0.7960122699386503
data/ensemble_model_N26_B0_E26_nb_zones_12_filters_statistics_svdn_all;10000;20;[1 1 0 0 0 1 0 1 0 1 1 1 1];8;0.93
data/ensemble_model_N26_B0_E26_nb_zones_12_filters_statistics_svd_all;10000;20;[0 0 0 0 1 0 1 0 0 0 1 1 1];5;0.8909090909090909
data/svm_model_N26_B0_E26_nb_zones_12_filters_statistics_svd_all;10000;20;[1 1 0 0 0 1 1 0 1 1 1 0 1];8;0.9054054054054055
data/svm_model_N26_B0_E26_nb_zones_6_filters_statistics_svd_all;10000;20;[0 1 0 0 1 0 0 1 0 0 1 0 1];5;0.8424908424908426
data/ensemble_model_v2_N26_B0_E26_nb_zones_12_filters_statistics_svd_all;10000;20;[0 0 0 1 0 1 1 0 1 0 0 1 1];6;0.868421052631579
data/ensemble_model_N26_B0_E26_nb_zones_6_filters_statistics_svd_all;10000;20;[1 1 0 1 0 0 1 0 0 0 0 0 1];5;0.8611111111111112
data/ensemble_model_v2_N26_B0_E26_nb_zones_6_filters_statistics_svd_all;10000;20;[0 1 1 0 0 1 0 0 0 1 1 0 1];6;0.8148148148148149
data/svm_model_N26_B0_E26_nb_zones_6_filters_statistics_svdn_all;10000;20;[1 1 1 1 0 0 0 0 0 1 0 0 1];6;0.8614232209737828
