model_name, vector_size, start, end, nb_zones, metric, mode, tran_size, val_size, test_size, train_pct_size, val_pct_size, test_pct_size, train_acc, val_acc, test_acc, all_acc, F1_train, recall_train, roc_auc_train, F1_val, recall_val, roc_auc_val, F1_test, recall_test, roc_auc_test, F1_all, recall_all, roc_auc_all
ensemble_model_N20_B0_E20_nb_zones_6_lab_svdn_corr_L1_H0,20,0,20,6, lab, svdn,1388,462,462,0.600346020761246,0.199826989619377,0.199826989619377, [0.98561151 0.97482014 0.97841727 0.97841727 0.97826087],0.564935064935065,0.573593073593073,0.826557093425606,0.99784327821711,1,0.997838616714697,0.510948905109489,0.448717948717949,0.566464237516869,0.508728179551122,0.434042553191489,0.57605211360015,0.817975487970949,0.774720550300946,0.826872894819751
ensemble_model_v2_N20_B0_E20_nb_zones_6_lab_svdn_corr_L1_H0,20,0,20, zones, lab, svdn,1346,448,448,0.60035682426405,0.199821587867975,0.199821587867975, [0.9962963  0.99259259 0.98518519 0.97761194 0.97761194],0.524553571428571,0.522321428571429,0.808652988403211,0.998516320474777,1,0.99851411589896,0.606284658040665,0.666666666666667,0.509075907590759,0.586872586872587,0.681614349775785,0.523029397110115,0.82176983797258,0.866024518388791,0.80755771373985
svm_model_N20_B0_E20_nb_zones_6_lab_svdne_corr_L1_H0,20,0,20,6, lab, svdne,1350,450,450,0.6,0.2,0.2, [0.69259259 0.74814815 0.72592593 0.75185185 0.78148148],0.611111111111111,0.64,0.711111111111111,0.762338648443432,0.743703703703704,0.768148148148148,0.625267665952891,0.663636363636364,0.612252964426877,0.65531914893617,0.675438596491228,0.639521100047416,0.711623779946761,0.714158504007124,0.711116519084307
ensemble_model_N20_B0_E20_nb_zones_6_lab_svdne_corr_L1_H0,20,0,20,6, lab, svdne,1346,448,448,0.60035682426405,0.199821587867975,0.199821587867975, [0.97777778 0.96296296 0.97037037 0.9738806  0.96641791],0.566964285714286,0.589285714285714,0.830062444246209,0.997766195085629,0.99554234769688,0.99777117384844,0.652329749103943,0.8125,0.566964285714286,0.674911660777385,0.812765957446808,0.577744481070822,0.845561410620186,0.921378091872792,0.829157514404864
ensemble_model_v2_N20_B0_E20_nb_zones_6_lab_svdne_corr_L1_H0,20,0,20, zones, lab, svdne,1376,458,458,0.600349040139616,0.199825479930192,0.199825479930192, [0.9673913  0.98550725 0.99637681 0.99270073 0.99635036],0.563318777292576,0.591703056768559,0.829842931937173,0.997821350762527,0.998546511627907,0.99781976744186,0.671052631578947,0.857142857142857,0.551298701298701,0.696920583468395,0.911016949152542,0.581634600702397,0.850115295926211,0.951807228915663,0.828116003838362
svm_model_N25_B0_E25_nb_zones_6_lab_svd_corr_L1_H0,25,0,25,6, lab, svd,1326,442,442,0.6,0.2,0.2, [1.         0.9924812  0.9887218  0.98106061 0.98863636],0.513574660633484,0.520361990950226,0.806334841628959,0.999246420497362,1,0.999245852187029,0.678624813153961,1,0.5,0.68452380952381,1,0.5,0.839580209895052,1,0.803669724770642
ensemble_model_N25_B0_E25_nb_zones_6_lab_svd_corr_L1_H0,25,0,25,6, lab, svd,1300,433,433,0.600184672206833,0.199907663896584,0.199907663896584, [0.98846154 0.98846154 0.97692308 0.98846154 0.98076923],0.565819861431871,0.558891454965358,0.823176361957525,0.996932515337423,1,0.996923076923077,0.684563758389262,0.864406779661017,0.536264303536092,0.655855855855856,0.914572864321608,0.585491560365932,0.843991853360489,0.954838709677419,0.822932768344722
ensemble_model_v2_N25_B0_E25_nb_zones_6_lab_svd_corr_L1_H0,25,0,25, zones, lab, svd,1406,468,468,0.600341588385995,0.199829205807003,0.199829205807003, [0.9893617  0.9929078  0.9893617  0.98571429 0.97857143],0.538461538461538,0.553418803418803,0.818531169940222,1,1,1,0.623693379790941,0.792035398230088,0.546844145396036,0.646362098138748,0.782786885245902,0.543179156908665,0.834694671334111,0.914748508098892,0.818366555161508
svm_model_N25_B0_E25_nb_zones_6_lab_svdn_corr_L1_H0,25,0,25,6, lab, svdn,1350,450,450,0.6,0.2,0.2, [0.91481481 0.92592593 0.92222222 0.87037037 0.94074074],0.568888888888889,0.58,0.8,0.949586155003762,0.934814814814815,0.95037037037037,0.533653846153846,0.4625,0.576488095238095,0.509090909090909,0.453703703703704,0.57514245014245,0.788732394366197,0.742705570291777,0.800307208738382
ensemble_model_N25_B0_E25_nb_zones_6_lab_svdn_corr_L1_H0,25,0,25,6, lab, svdn,1418,472,472,0.600338696020322,0.199830651989839,0.199830651989839, [0.97887324 0.97535211 0.96830986 0.96478873 0.9929078 ],0.620762711864407,0.593220338983051,0.84038950042337,0.9957805907173,0.998589562764457,0.995768688293371,0.644135188866799,0.663934426229508,0.61924791486914,0.611336032388664,0.650862068965517,0.594181034482759,0.844150475403059,0.861603375527426,0.840317405690646
