model_name; vector_size; start_index; end; nb_zones; metric; mode; tran_size; val_size; test_size; train_pct_size; val_pct_size; test_pct_size; train_acc; val_acc; test_acc; all_acc; F1_train; recall_train; roc_auc_train; F1_val; recall_val; roc_auc_val; F1_test; recall_test; roc_auc_test; F1_all; recall_all; roc_auc_all;
svm_model_N16_B0_E16_nb_zones_4_sub_blocks_area_svd; 16; 0; 16; 4; sub_blocks_area; svd; 864; 288; 288; 0.6; 0.2; 0.2; 0.8344961240310077; 0.4861111111111111; 0.4722222222222222; 0.7916666666666666; 1.0; 1.0; 1.0; 0.6542056074766355; 1.0; 0.5; 0.6415094339622641; 1.0; 0.5; 0.8251748251748251; 1.0; 0.7950819672131147
svm_model_N24_B0_E24_nb_zones_4_sub_blocks_stats_reduced_svd; 24; 0; 24; 4; sub_blocks_stats_reduced; svd; 974; 324; 324; 0.6004932182490752; 0.1997533908754624; 0.1997533908754624; 0.7309278350515465; 0.5277777777777778; 0.49691358024691357; 0.8051787916152897; 1.0; 1.0; 1.0; 0.6909090909090909; 1.0; 0.5; 0.6639175257731958; 1.0; 0.5; 0.8382804503582395; 1.0; 0.8032378580323786
ensemble_model_N16_B0_E16_nb_zones_4_sub_blocks_area_svd; 16; 0; 16; 4; sub_blocks_area; svd; 944; 314; 314; 0.6005089058524173; 0.19974554707379136; 0.19974554707379136; 0.9830011198208288; 0.5063694267515924; 0.4585987261146497; 0.7932569974554707; 1.0; 1.0; 1.0; 0.6075949367088608; 0.718562874251497; 0.4919344983502383; 0.5303867403314918; 0.6666666666666666; 0.4745098039215686; 0.8089359200470312; 0.8786717752234994; 0.7935817684736002
ensemble_model_N24_B0_E24_nb_zones_4_sub_blocks_stats_reduced_svd; 24; 0; 24; 4; sub_blocks_stats_reduced; svd; 946; 315; 315; 0.600253807106599; 0.1998730964467005; 0.1998730964467005; 0.9746472564389699; 0.8; 0.7714285714285715; 0.9143401015228426; 1.0; 1.0; 1.0; 0.8085106382978724; 0.8364779874213837; 0.7996492501209482; 0.7942857142857144; 0.8580246913580247; 0.768881626724764; 0.9169230769230768; 0.9382871536523929; 0.9141563645499816
ensemble_model_v2_N16_B0_E16_nb_zones_4_sub_blocks_area_svd; 16; 0; 16; 4; sub_blocks_area; svd; 954; 318; 318; 0.6; 0.2; 0.2; 0.9811403508771932; 0.5283018867924528; 0.5283018867924528; 0.8113207547169812; 1.0; 1.0; 1.0; 0.563953488372093; 0.60625; 0.5278085443037974; 0.5283018867924528; 0.5957446808510638; 0.5351604760187523; 0.8143564356435643; 0.8457583547557841; 0.8120417389542467
svm_model_N16_B0_E16_nb_zones_4_sub_blocks_area_svdn; 16; 0; 16; 4; sub_blocks_area; svdn; 916; 305; 305; 0.6002621231979031; 0.1998689384010485; 0.1998689384010485; 0.971607740086001; 0.46557377049180326; 0.5049180327868853; 0.7942332896461337; 1.0; 1.0; 1.0; 0.6320541760722348; 0.9859154929577465; 0.49909271580402664; 0.6666666666666666; 0.9805194805194806; 0.5001935150941774; 0.826710816777042; 0.993368700265252; 0.7965548164538695
ensemble_model_v2_N24_B0_E24_nb_zones_4_sub_blocks_stats_reduced_svd; 24; 0; 24; 4; sub_blocks_stats_reduced; svd; 914; 304; 304; 0.6005256241787122; 0.19973718791064388; 0.19973718791064388; 0.9836000955566172; 0.756578947368421; 0.7598684210526315; 0.9034165571616294; 1.0; 1.0; 1.0; 0.7672955974842767; 0.8652482269503546; 0.7639124570334596; 0.7846607669616519; 0.8260869565217391; 0.7557008209182122; 0.9064290260980268; 0.9380764163372859; 0.9035074086928894
ensemble_model_N16_B0_E16_nb_zones_4_sub_blocks_area_svdn; 16; 0; 16; 4; sub_blocks_area; svdn; 866; 288; 288; 0.6005547850208044; 0.19972260748959778; 0.19972260748959778; 0.9803261160117615; 0.4895833333333333; 0.5416666666666666; 0.8065187239944521; 1.0; 1.0; 1.0; 0.6405867970660146; 0.9849624060150376; 0.5247392675236479; 0.6886792452830189; 0.9668874172185431; 0.519940058974235; 0.8357857563272514; 0.9902370990237099; 0.8075323426153033
svm_model_N24_B0_E24_nb_zones_4_sub_blocks_stats_reduced_svdn; 24; 0; 24; 4; sub_blocks_stats_reduced; svdn; 918; 306; 306; 0.6; 0.2; 0.2; 0.9749283325370282; 0.5228758169934641; 0.4803921568627451; 0.7928104575163398; 0.9869565217391305; 0.9891067538126361; 0.9869281045751633; 0.5755813953488371; 0.668918918918919; 0.5274974341430038; 0.5391304347826087; 0.6788321167883211; 0.499179372003628; 0.8029832193909261; 0.8682795698924731; 0.794826807847
ensemble_model_v2_N16_B0_E16_nb_zones_4_sub_blocks_area_svdn; 16; 0; 16; 4; sub_blocks_area; svdn; 822; 274; 274; 0.6; 0.2; 0.2; 0.9805024977960622; 0.5802919708029197; 0.48175182481751827; 0.8124087591240876; 1.0; 1.0; 1.0; 0.6439628482972137; 0.7819548872180451; 0.5860129046019303; 0.5895953757225434; 0.7183098591549296; 0.4727912932138284; 0.8276324614352785; 0.8994169096209913; 0.8122815542257003
ensemble_model_N24_B0_E24_nb_zones_4_sub_blocks_stats_reduced_svdn; 24; 0; 24; 4; sub_blocks_stats_reduced; svdn; 888; 296; 296; 0.6; 0.2; 0.2; 0.978626149131767; 0.5574324324324325; 0.5202702702702703; 0.8135135135135135; 0.9966329966329966; 1.0; 0.9966216216216216; 0.6649616368286445; 0.8552631578947368; 0.5491593567251462; 0.6395939086294417; 0.8344370860927153; 0.5137702671842886; 0.8353221957040573; 0.9370816599732262; 0.81233346300162
